"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.pdf_url","Input.Category","Input.Description","Input.Positive_Example_1","Input.Positive_Example_2","Input.Positive_Example_3","Input.Negative_Example_1","Input.Negative_Example_2","Input.Negative_Example_3","Answer.question","Approve","Reject"
"37OPIVELUWF0KE0CM5CNBFOR8ZPAHY","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:46 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:46 PDT 2023","","","3K9FOBBF2KVCDDBLCW1SDXWP727LNC","A38DC3BG1ZCVZ2","Approved","Tue Jun 13 15:36:43 PDT 2023","Tue Jun 13 15:47:45 PDT 2023","Fri Jun 16 15:47:45 PDT 2023","Wed Jun 14 08:12:12 PDT 2023","","","662","100% (242/242)","100% (125/125)","100% (125/125)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--168853401.pdf","Ask for a rewrite of some text in the document.","Copy some text from the document and ask for it to be rewritten in a certain way,or with a certain style.
 
A good task contains the text to be rewritten, and a description of how it should be rewritten.","Can you rewrite this in more modern language: ""The thousand injuries of Fortunato I had borne as best I could. But when he ventured upon insult, I vowed revenge.""","Can you simplify this: ""In mice, immunoregulatory APCs express the dendritic  cell (DC) marker CD11c, and one or more distinctive  markers (CD8, B220, DX5).""","","Remove all typos. (too broad, does not refer to specific text)","","","Can you rewrite this but change the currency to US dollars? ""These costs are fixed and students can use the bus one or multiple days per week. The cost shall be charged per term according to four (4) terms in a school year. All costs are quoted in Singapore  dollars and subject to the prevailing Goods and Services Tax of 7%."""
"3KLL7H3EGFDKC23AX03J7224T9PVHJ","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:46 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:46 PDT 2023","","","38JBBYETQRMCLZRND5ZS1T057OX4EZ","A1MJVTR0PCKBWW","Approved","Tue Jun 13 14:22:29 PDT 2023","Tue Jun 13 14:22:56 PDT 2023","Fri Jun 16 14:22:56 PDT 2023","Tue Jun 13 14:37:46 PDT 2023","","","27","100% (700/700)","100% (22/22)","100% (22/22)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--168853401.pdf","Ask a question that can’t be answered with just the document.","A good question is related to the document, but the answer isn't found in the document.","What other books were written by the novelist author?","Besides the theory discussed in this document, what other scientific theories explain the given phenomena?","Can you explain the term ""mitochondria""?","Questions that are unrelated to the document's content","","","What is the stop code for Holland Village for Bus 04?"
"3NI0WFPPIBSOMCIDYKOQPINOQZX06W","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:46 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:46 PDT 2023","","","3B3WTRP3DEELNPLJ1G0IG02WWCJ92U","A3UUH3632AI3ZX","Approved","Tue Jun 13 14:08:40 PDT 2023","Tue Jun 13 14:09:54 PDT 2023","Fri Jun 16 14:09:54 PDT 2023","Tue Jun 13 14:16:33 PDT 2023","","","74","100% (39/39)","100% (39/39)","100% (39/39)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--168853401.pdf","Ask a question that needs multiple parts of the document to answer.","A good question references sections or pages across different pages or different page numbers.","Do the results in the conclusions support the claims in the abstract?","","","Any task that is answerable in one place in the document, or not answerable at all.","","","Would you be willing to read and sign the terms and conditions after seeing the costs section?"
"3G3AJKPCXN474KAKN46KKCXU6L64YG","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:46 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:46 PDT 2023","","","3PH3VY7DJO9M5W13JYJOHVKEFPRZWC","A26ZENZ5G8AEGM","Approved","Tue Jun 13 16:57:38 PDT 2023","Tue Jun 13 16:59:03 PDT 2023","Fri Jun 16 16:59:03 PDT 2023","Wed Jun 14 08:12:12 PDT 2023","","","85","100% (11/11)","100% (11/11)","100% (11/11)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--168853401.pdf","Ask about the type of the document.","A good question asks whether a document falls into one or more categories, which are relevant to the document.","Is this document a scientific article?","Is this document about a residential lease or a commercial lease?","","What is this document? (too broad/general)","","","Is this form an application for bus transportation?"
"3SD15I2WD46K34HAH769RGLVTBH36U","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:46 PDT 2023","2","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:46 PDT 2023","","","3SEPORI8WQBPYJY0ITNWZ6NNN6QZA3","A26ZENZ5G8AEGM","Approved","Tue Jun 13 16:59:03 PDT 2023","Tue Jun 13 17:00:39 PDT 2023","Fri Jun 16 17:00:39 PDT 2023","Wed Jun 14 08:12:12 PDT 2023","","","96","100% (11/11)","100% (11/11)","100% (11/11)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--168853401.pdf","Ask a question that is not answerable with the document.","A good question might:(a) be related to the document
(b) refer to non-existent tables, figures, or sections
(c) not have enough information to answer it
(d) not be related to the document at all","","","","","","","What is the schedule for the bus stops?"
"3SD15I2WD46K34HAH769RGLVTBH36U","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:46 PDT 2023","2","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:46 PDT 2023","","","3JWH6J9I9VP004P9LJCYZU0KV7DBNX","AORHXBTOCXFUK","Rejected","Tue Jun 13 14:11:43 PDT 2023","Tue Jun 13 14:16:54 PDT 2023","Fri Jun 16 14:16:54 PDT 2023","","Tue Jun 13 14:20:42 PDT 2023","Low quality submissions for DocInstruct Tasks v2 batch.","311","65% (13/20)","13% (1/8)","13% (1/8)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--168853401.pdf","Ask a question that is not answerable with the document.","A good question might:(a) be related to the document
(b) refer to non-existent tables, figures, or sections
(c) not have enough information to answer it
(d) not be related to the document at all","","","","","","","Students must remain seated and keep their seat belts fastened throughout their journey."
"3BO3NEOQM2T0G9BWSNU8BRP68C4AIR","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:46 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:46 PDT 2023","","","39KFRKBFIQ7EVXIWWQQVMUYQ6UQYOC","A1GGOZPHYU0OC0","Approved","Tue Jun 13 18:33:11 PDT 2023","Tue Jun 13 18:36:29 PDT 2023","Fri Jun 16 18:36:29 PDT 2023","Wed Jun 14 08:12:12 PDT 2023","","","198","100% (72/72)","100% (63/63)","100% (63/63)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--16132429.pdf","Ask a question about a figure in the document.","A good question refers to a figure number or page in the document.","What is the main takeaway of Figure 4?","What is the largest value in Figure 4?","What kind of graph is used on page 5?","What is the main takeaway of the second graph? (missing reference to page or figure number)","","","N/A - no figures"
"36KM3FWE3TO7QCWIHUTIVWNKLAH07V","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:46 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:46 PDT 2023","","","3Y54SXRO1OXDRG3ZI6F5DJY09EWTUV","A1GGOZPHYU0OC0","Approved","Tue Jun 13 18:33:13 PDT 2023","Tue Jun 13 18:38:10 PDT 2023","Fri Jun 16 18:38:10 PDT 2023","Wed Jun 14 08:12:12 PDT 2023","","","297","100% (72/72)","100% (63/63)","100% (63/63)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--16132429.pdf","Ask a question about the document.","A good question can be fully answered by the information in the document and is not self-evident (not able to be verified with a quick scan).","Is 2pm on Wednesday free?","What evidence is used to support the author's conclusion in section #8?","","What is the title of subsection #4? (too easy to answer)","","","Does Michael Crawford support same-sex marriage?"
"3B286OTISGTWBKV2A5F8NS46LRTAJ3","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:47 PDT 2023","2","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:47 PDT 2023","","","3K3R2QNK8EFU71ULK0AOMJXOF7UU9X","A1GGOZPHYU0OC0","Approved","Tue Jun 13 18:37:34 PDT 2023","Tue Jun 13 18:43:13 PDT 2023","Fri Jun 16 18:43:13 PDT 2023","Wed Jun 14 08:12:12 PDT 2023","","","339","100% (72/72)","100% (63/63)","100% (63/63)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--16132429.pdf","Ask a question about a table in the document.","A good question can use multiple cells, rows, columns, or tables.","Can you convert the minutes column in Table 2 to hours?","What row has the maximum value of the ""Accuracy"" column?","","What value is in the third column, fourth row? (too easy to answer)","","","N/A - no tables"
"3B286OTISGTWBKV2A5F8NS46LRTAJ3","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:47 PDT 2023","2","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:47 PDT 2023","","","308XBLVESLGLF2H1EQTF8E5UW42BRL","AORHXBTOCXFUK","Rejected","Tue Jun 13 14:12:04 PDT 2023","Tue Jun 13 14:19:01 PDT 2023","Fri Jun 16 14:19:01 PDT 2023","","Tue Jun 13 14:20:42 PDT 2023","Low quality submissions for DocInstruct Tasks v2 batch.","417","65% (13/20)","13% (1/8)","13% (1/8)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--16132429.pdf","Ask a question about a table in the document.","A good question can use multiple cells, rows, columns, or tables.","Can you convert the minutes column in Table 2 to hours?","What row has the maximum value of the ""Accuracy"" column?","","What value is in the third column, fourth row? (too easy to answer)","","","Who is stand up for students?"
"3YOAVL4CA2T79AKPJQ83YJ6WCFA4Z7","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:47 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:47 PDT 2023","","","3WOKGM4L74SHY2MBOIFMU246UDL0OF","A2SWQM5X54P1O5","Approved","Tue Jun 13 14:06:07 PDT 2023","Tue Jun 13 14:17:22 PDT 2023","Fri Jun 16 14:17:22 PDT 2023","Tue Jun 13 14:37:47 PDT 2023","","","675","100% (5/5)","100% (5/5)","100% (5/5)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--16132429.pdf","Ask a question about the structure of the document.","A good question references parts of the document by name, number, or page, and asks about content in those parts.","What is the main takeaway from section 5?","What counterexamples are provided in paragraph 3, section #1?","","How many sections are there in the document? (too easy to answer)","What is the title of the document? (too easy to answer)","","On page 7, under Daily Sudoku section, will the solved puzzle be published in the next print of this publication?"
"3OLZC0DJ8LRK8XEU3IL47E3JTM4VIC","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:47 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:47 PDT 2023","","","3WJEQKOXABES3NDSAIE47C3BASEA1S","A1GGOZPHYU0OC0","Approved","Tue Jun 13 18:35:27 PDT 2023","Tue Jun 13 18:40:43 PDT 2023","Fri Jun 16 18:40:43 PDT 2023","Wed Jun 14 08:12:12 PDT 2023","","","316","100% (72/72)","100% (63/63)","100% (63/63)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--16132429.pdf","Ask for a summary of parts of the document or the full document.","A good summarization task specifies the content to summarize and summary type (e.g., length, style)","Can you provide a concise summary of section 2?","Write a detailed summary about the main takeaways of the paper.","","What is a summary of the document? (does not specify summary length)","","","Can you summarize the story on Hattie McDaniel as if I were 5 years old?"
"386T3MLZLP7BQQ11RZLO9WJFWUN80Q","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:47 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:47 PDT 2023","","","33FBRBDW6RBY72UBTHJASHG7OYHC8M","A2SWQM5X54P1O5","Approved","Tue Jun 13 14:44:32 PDT 2023","Tue Jun 13 14:57:04 PDT 2023","Fri Jun 16 14:57:04 PDT 2023","Wed Jun 14 08:12:13 PDT 2023","","","752","100% (5/5)","100% (5/5)","100% (5/5)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--16132429.pdf","Ask for specific content to be extracted from the document.","A good extraction task asks to find content that's answerable with one or more highlights in the document.","Find all the councilmembers mentioned in this document.","What are the three central claims of the author?","What are the main findings?","""How many times does the author mention the title character?"" (not relevant question)","Write a short summary. (does not specify summary content)","","Can you list down events that are happening on campus on April in bullet form."
"3ZC62PVYDJM92H8K2JMNY9NJXAGXXH","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:47 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:47 PDT 2023","","","3RXPCZQMQSNTDEQVWI6E3YEE8NRG1A","A1GGOZPHYU0OC0","Approved","Tue Jun 13 18:43:13 PDT 2023","Tue Jun 13 18:48:43 PDT 2023","Fri Jun 16 18:48:43 PDT 2023","Wed Jun 14 08:12:13 PDT 2023","","","330","100% (72/72)","100% (63/63)","100% (63/63)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--16132429.pdf","Ask for a rewrite of some text in the document.","Copy some text from the document and ask for it to be rewritten in a certain way,or with a certain style.
 
A good task contains the text to be rewritten, and a description of how it should be rewritten.","Can you rewrite this in more modern language: ""The thousand injuries of Fortunato I had borne as best I could. But when he ventured upon insult, I vowed revenge.""","Can you simplify this: ""In mice, immunoregulatory APCs express the dendritic  cell (DC) marker CD11c, and one or more distinctive  markers (CD8, B220, DX5).""","","Remove all typos. (too broad, does not refer to specific text)","","","Can you rewrite this LBJ quote in the style of George Washington instead: ""The vote is the most powerful instrument ever devised by man for breaking down injustice and destroying the terrible walls which imprison men."""
"3BFNCI9LYM2374VF0HB1XULROM137T","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:47 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:47 PDT 2023","","","373ERPL3YRKLBOBIECK088BG2FSTRR","A1GGOZPHYU0OC0","Approved","Tue Jun 13 18:33:06 PDT 2023","Tue Jun 13 18:34:34 PDT 2023","Fri Jun 16 18:34:34 PDT 2023","Wed Jun 14 08:12:13 PDT 2023","","","88","100% (72/72)","100% (63/63)","100% (63/63)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--16132429.pdf","Ask a question that can’t be answered with just the document.","A good question is related to the document, but the answer isn't found in the document.","What other books were written by the novelist author?","Besides the theory discussed in this document, what other scientific theories explain the given phenomena?","Can you explain the term ""mitochondria""?","Questions that are unrelated to the document's content","","","When was Hattie McDaniel born?"
"3FK4G712NZCTAJ0MEZAD0TPZ3GCSSW","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:47 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:47 PDT 2023","","","3XXU1SWE8P7SWYSAEZA4T7K1508A0P","A1NF6PELRKACS9","Approved","Tue Jun 13 18:35:23 PDT 2023","Tue Jun 13 18:54:59 PDT 2023","Fri Jun 16 18:54:59 PDT 2023","Wed Jun 14 08:12:13 PDT 2023","","","1176","100% (3835/3836)","100% (49/49)","100% (49/49)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--16132429.pdf","Ask a question that needs multiple parts of the document to answer.","A good question references sections or pages across different pages or different page numbers.","Do the results in the conclusions support the claims in the abstract?","","","Any task that is answerable in one place in the document, or not answerable at all.","","","Name all the politicians mentioned in the doument."
"3P7RGTLO6GPRM41KSQFKO74J0GTAK2","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:47 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:47 PDT 2023","","","3S96KQ6I9PGRAESDWBPG3JUCNE2DT6","A1NF6PELRKACS9","Approved","Tue Jun 13 18:33:32 PDT 2023","Tue Jun 13 18:53:51 PDT 2023","Fri Jun 16 18:53:51 PDT 2023","Wed Jun 14 08:12:13 PDT 2023","","","1219","100% (3835/3836)","100% (49/49)","100% (49/49)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--16132429.pdf","Ask about the type of the document.","A good question asks whether a document falls into one or more categories, which are relevant to the document.","Is this document a scientific article?","Is this document about a residential lease or a commercial lease?","","What is this document? (too broad/general)","","","What sports related articles are mentioned in the document?"
"3HUR21WDDW1Y2MYU7F8PHNUSZGAXYN","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:47 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:47 PDT 2023","","","3R5F3LQFV5WE0NS1SCSE017SCOVOZU","A1GGOZPHYU0OC0","Approved","Tue Jun 13 18:35:45 PDT 2023","Tue Jun 13 18:41:29 PDT 2023","Fri Jun 16 18:41:29 PDT 2023","Wed Jun 14 08:12:13 PDT 2023","","","344","100% (72/72)","100% (63/63)","100% (63/63)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--16132429.pdf","Ask a question that is not answerable with the document.","A good question might:(a) be related to the document
(b) refer to non-existent tables, figures, or sections
(c) not have enough information to answer it
(d) not be related to the document at all","","","","","","","When did Katie Chandler become the legal guardian of her sister?"
"3BFF0DJK8ZOUPJD13ZF3AYLL5ZQSTL","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:47 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:47 PDT 2023","","","3A4TN5196NUR0DV4WLDG5U96RJDHCG","A3JN18TC8GL3IH","Approved","Tue Jun 13 16:41:58 PDT 2023","Tue Jun 13 16:44:51 PDT 2023","Fri Jun 16 16:44:51 PDT 2023","Wed Jun 14 08:12:13 PDT 2023","","","173","100% (1560/1560)","100% (1/1)","100% (1/1)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--350292806.pdf","Ask a question about a figure in the document.","A good question refers to a figure number or page in the document.","What is the main takeaway of Figure 4?","What is the largest value in Figure 4?","What kind of graph is used on page 5?","What is the main takeaway of the second graph? (missing reference to page or figure number)","","","How many schools have Drinking Water, Boys Toilet and Girls Toilet in the belgaum chikkodi district as on 31/03/2012?"
