"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.pdf_url","Input.Category","Input.Description","Input.Positive_Example_1","Input.Positive_Example_2","Input.Positive_Example_3","Input.Negative_Example_1","Input.Negative_Example_2","Input.Negative_Example_3","Answer.question","Approve","Reject"
"32PT7WK7DORJODWPRUENXMVNAX43DM","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:48 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:48 PDT 2023","","","3HPZF4IVNP5DM8LT6LH4RU49HG8CYU","A1GGOZPHYU0OC0","Approved","Tue Jun 13 18:38:11 PDT 2023","Tue Jun 13 18:49:26 PDT 2023","Fri Jun 16 18:49:26 PDT 2023","Wed Jun 14 08:12:15 PDT 2023","","","675","100% (72/72)","100% (63/63)","100% (63/63)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--26390575.pdf","Ask a question that needs multiple parts of the document to answer.","A good question references sections or pages across different pages or different page numbers.","Do the results in the conclusions support the claims in the abstract?","","","Any task that is answerable in one place in the document, or not answerable at all.","","","What figures are used to support the abstract?"
"36QZ6V158BP9PWSQ345DFU7NODXSUC","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:48 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:48 PDT 2023","","","3L70J4KAZJYMVIT4QBYZ8E4KZPHDAL","A1GGOZPHYU0OC0","Approved","Tue Jun 13 18:39:36 PDT 2023","Tue Jun 13 18:44:01 PDT 2023","Fri Jun 16 18:44:01 PDT 2023","Wed Jun 14 08:12:15 PDT 2023","","","265","100% (72/72)","100% (63/63)","100% (63/63)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--26390575.pdf","Ask about the type of the document.","A good question asks whether a document falls into one or more categories, which are relevant to the document.","Is this document a scientific article?","Is this document about a residential lease or a commercial lease?","","What is this document? (too broad/general)","","","Is this document a news story?"
"3QX22DUVOQT64G4LOXJWZ7A0AVOVMS","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:48 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:48 PDT 2023","","","39U1BHVTDO3TSMQG3MJ4QA80WYN3T2","A1MJVTR0PCKBWW","Approved","Tue Jun 13 14:18:22 PDT 2023","Tue Jun 13 14:19:30 PDT 2023","Fri Jun 16 14:19:30 PDT 2023","Tue Jun 13 14:37:46 PDT 2023","","","68","100% (700/700)","100% (22/22)","100% (22/22)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--26390575.pdf","Ask a question that is not answerable with the document.","A good question might:(a) be related to the document
(b) refer to non-existent tables, figures, or sections
(c) not have enough information to answer it
(d) not be related to the document at all","","","","","","","HeLa cells were grown at what temperature when assays were performed?"
"3MGHRFQY2N1Q5WSJ43JI897HP9PY0T","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:48 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:48 PDT 2023","","","3ITXP059PZV3Y0FQH761WCT3QFKJS0","A1GGOZPHYU0OC0","Approved","Tue Jun 13 18:27:53 PDT 2023","Tue Jun 13 18:29:18 PDT 2023","Fri Jun 16 18:29:18 PDT 2023","Wed Jun 14 08:12:16 PDT 2023","","","85","100% (72/72)","100% (63/63)","100% (63/63)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--28888944.pdf","Ask a question about a figure in the document.","A good question refers to a figure number or page in the document.","What is the main takeaway of Figure 4?","What is the largest value in Figure 4?","What kind of graph is used on page 5?","What is the main takeaway of the second graph? (missing reference to page or figure number)","","","N/A - no figure numbers"
"3HA5ODM5KC492BHQ8UFIBG962K6SV1","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:48 PDT 2023","2","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:48 PDT 2023","","","3R6BYFZZPAOVPFFTSRL3GMI3CN6FX2","A1NF6PELRKACS9","Approved","Tue Jun 13 18:42:03 PDT 2023","Tue Jun 13 18:58:34 PDT 2023","Fri Jun 16 18:58:34 PDT 2023","Wed Jun 14 08:12:16 PDT 2023","","","991","100% (3835/3836)","100% (49/49)","100% (49/49)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--28888944.pdf","Ask a question about the document.","A good question can be fully answered by the information in the document and is not self-evident (not able to be verified with a quick scan).","Is 2pm on Wednesday free?","What evidence is used to support the author's conclusion in section #8?","","What is the title of subsection #4? (too easy to answer)","","","What addresses are mentioned in the document?"
"3HA5ODM5KC492BHQ8UFIBG962K6SV1","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:48 PDT 2023","2","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:48 PDT 2023","","","3R0T90IZ1VOD0H0TCFVYKUX5CGRGC1","AORHXBTOCXFUK","Rejected","Tue Jun 13 14:11:17 PDT 2023","Tue Jun 13 14:15:20 PDT 2023","Fri Jun 16 14:15:20 PDT 2023","","Tue Jun 13 14:17:41 PDT 2023","They are copy/pasting text directly from the documents, rather than following the task instructions (explicitly disallowed).","243","65% (13/20)","13% (1/8)","13% (1/8)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--28888944.pdf","Ask a question about the document.","A good question can be fully answered by the information in the document and is not self-evident (not able to be verified with a quick scan).","Is 2pm on Wednesday free?","What evidence is used to support the author's conclusion in section #8?","","What is the title of subsection #4? (too easy to answer)","","","Got a Safety Question?"
"3B9J25CZ27PD32BQHDKDLOLHHDRCSN","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:48 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:48 PDT 2023","","","3WT783CTPETH90SIWT3KJJ68W7QCBF","A1GGOZPHYU0OC0","Approved","Tue Jun 13 18:36:30 PDT 2023","Tue Jun 13 18:42:10 PDT 2023","Fri Jun 16 18:42:10 PDT 2023","Wed Jun 14 08:12:16 PDT 2023","","","340","100% (72/72)","100% (63/63)","100% (63/63)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--28888944.pdf","Ask a question about a table in the document.","A good question can use multiple cells, rows, columns, or tables.","Can you convert the minutes column in Table 2 to hours?","What row has the maximum value of the ""Accuracy"" column?","","What value is in the third column, fourth row? (too easy to answer)","","","N/A - no tables"
"374UMBUHN71EI2O56DP3VTH3JW5CTC","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:48 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:48 PDT 2023","","","352YTHGROYPO59IP367YMWXIZ7E4HA","A1NF6PELRKACS9","Submitted","Tue Jun 13 18:33:31 PDT 2023","Tue Jun 13 18:51:57 PDT 2023","Fri Jun 16 18:51:57 PDT 2023","","","","1106","100% (3835/3836)","100% (49/49)","100% (49/49)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--28888944.pdf","Ask a question about the structure of the document.","A good question references parts of the document by name, number, or page, and asks about content in those parts.","What is the main takeaway from section 5?","What counterexamples are provided in paragraph 3, section #1?","","How many sections are there in the document? (too easy to answer)","What is the title of the document? (too easy to answer)","","In a concise paragraph, what is the summary of how to keep cool this summer mentioned in the 2nd page of the document?"
"3N7PQ0KLI71OGJAPNPP734D8A953EF","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:48 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:48 PDT 2023","","","3KB8R4ZV1HJUQC8NYFZ39ARNUVRBGP","AE861G0AY5RGT","Approved","Tue Jun 13 14:10:25 PDT 2023","Tue Jun 13 14:21:29 PDT 2023","Fri Jun 16 14:21:29 PDT 2023","Tue Jun 13 14:37:46 PDT 2023","","","664","100% (4/4)","100% (4/4)","100% (4/4)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--28888944.pdf","Ask for a summary of parts of the document or the full document.","A good summarization task specifies the content to summarize and summary type (e.g., length, style)","Can you provide a concise summary of section 2?","Write a detailed summary about the main takeaways of the paper.","","What is a summary of the document? (does not specify summary length)","","","I would like a shorter summary of all of the points provided in how to keep cool in the summer."
"3L21G7IH498QCLD10MNIMEQRU1VY1W","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:48 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:48 PDT 2023","","","3LEP4MGT3JCRESYWWPYV3POQH3BBDF","AE861G0AY5RGT","Approved","Tue Jun 13 14:10:22 PDT 2023","Tue Jun 13 14:18:11 PDT 2023","Fri Jun 16 14:18:11 PDT 2023","Tue Jun 13 14:37:46 PDT 2023","","","469","100% (4/4)","100% (4/4)","100% (4/4)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--28888944.pdf","Ask for specific content to be extracted from the document.","A good extraction task asks to find content that's answerable with one or more highlights in the document.","Find all the councilmembers mentioned in this document.","What are the three central claims of the author?","What are the main findings?","""How many times does the author mention the title character?"" (not relevant question)","Write a short summary. (does not specify summary content)","","What should be used, and what is the process for cleaning the coils on air conditioner units?"
"302U8RURJ1DCMYPL0YYWCMZ0FLYVNS","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:48 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:48 PDT 2023","","","3EG49X351XOZ6MMIRYIZMG5QJOKX6Y","A1NF6PELRKACS9","Submitted","Tue Jun 13 17:16:16 PDT 2023","Tue Jun 13 17:27:31 PDT 2023","Fri Jun 16 17:27:31 PDT 2023","","","","675","100% (3835/3836)","100% (49/49)","100% (49/49)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--28888944.pdf","Ask for a rewrite of some text in the document.","Copy some text from the document and ask for it to be rewritten in a certain way,or with a certain style.
 
A good task contains the text to be rewritten, and a description of how it should be rewritten.","Can you rewrite this in more modern language: ""The thousand injuries of Fortunato I had borne as best I could. But when he ventured upon insult, I vowed revenge.""","Can you simplify this: ""In mice, immunoregulatory APCs express the dendritic  cell (DC) marker CD11c, and one or more distinctive  markers (CD8, B220, DX5).""","","Remove all typos. (too broad, does not refer to specific text)","","","Rewrite this in less than 50 words: ""Following is a list of the illnesses associated with Heat Stress, and their symptoms: Heat Stroke – Symptoms include hot, dry skin (no sweating), hallucinations, chills, headache, high body temperature, confusion, dizziness, or slurred speech. Heat Stroke is a life threatening condition. Heat Exhaustion – Symptoms include heavy sweating, weakness or fatigue, dizziness, confusion, nausea, clammy, moist skin, pale or flushed complexion, muscle cramps, slightly elevated body temperature, or fast and shallow breathing. Heat Syncope (fainting episode) – Symptoms are light-headiness, dizziness, and/or fainting. """
"389A2A304QUD2TRE8B1TBIFYML80CO","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:48 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:48 PDT 2023","","","3X87C8JFV9NKKNJ3CXQATD5P4ADSQ1","A1GGOZPHYU0OC0","Submitted","Tue Jun 13 18:41:29 PDT 2023","Tue Jun 13 18:45:30 PDT 2023","Fri Jun 16 18:45:30 PDT 2023","","","","241","100% (72/72)","100% (63/63)","100% (63/63)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--28888944.pdf","Ask a question that can’t be answered with just the document.","A good question is related to the document, but the answer isn't found in the document.","What other books were written by the novelist author?","Besides the theory discussed in this document, what other scientific theories explain the given phenomena?","Can you explain the term ""mitochondria""?","Questions that are unrelated to the document's content","","","What else does NASA do to prevent heat stress?"
"3TC2K6WK9IEIM04F6MP2SKCUTS782A","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:48 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:48 PDT 2023","","","3FFJ6VRIL4072GB8QN2HA58KI5O0IO","A1MJVTR0PCKBWW","Approved","Tue Jun 13 14:25:24 PDT 2023","Tue Jun 13 14:25:58 PDT 2023","Fri Jun 16 14:25:58 PDT 2023","Tue Jun 13 14:37:46 PDT 2023","","","34","100% (700/700)","100% (22/22)","100% (22/22)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--28888944.pdf","Ask a question that needs multiple parts of the document to answer.","A good question references sections or pages across different pages or different page numbers.","Do the results in the conclusions support the claims in the abstract?","","","Any task that is answerable in one place in the document, or not answerable at all.","","","What type of heat stress can cause heavy sweating?"
"3ULIZ0H1VCHSAX3HPKILBHSYZWS51O","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:48 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:48 PDT 2023","","","3W8CV64QJ5BP2FO1K13P348YLWS9H5","A38DC3BG1ZCVZ2","Submitted","Tue Jun 13 15:47:45 PDT 2023","Tue Jun 13 15:53:24 PDT 2023","Fri Jun 16 15:53:24 PDT 2023","","","","339","100% (242/242)","100% (125/125)","100% (125/125)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--28888944.pdf","Ask about the type of the document.","A good question asks whether a document falls into one or more categories, which are relevant to the document.","Is this document a scientific article?","Is this document about a residential lease or a commercial lease?","","What is this document? (too broad/general)","","","Can this document be categorized under health?"
"35U0MRQMULJU4JPX1DY9RBZ55V3VO7","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:48 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:48 PDT 2023","","","3I2PTA7R3W6MW46V7OH82REFNG0KQC","A1NF6PELRKACS9","Submitted","Tue Jun 13 18:39:47 PDT 2023","Tue Jun 13 18:57:33 PDT 2023","Fri Jun 16 18:57:33 PDT 2023","","","","1066","100% (3835/3836)","100% (49/49)","100% (49/49)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--28888944.pdf","Ask a question that is not answerable with the document.","A good question might:(a) be related to the document
(b) refer to non-existent tables, figures, or sections
(c) not have enough information to answer it
(d) not be related to the document at all","","","","","","","What can you do to increase the temperature of your body?"
"3XUSYT70IVDN7LXS87W4VOXG7LK0DO","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:48 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:48 PDT 2023","","","3L6L49WXW39CPGYU246PXZUSUYN45T","A1GGOZPHYU0OC0","Submitted","Tue Jun 13 18:33:08 PDT 2023","Tue Jun 13 18:35:45 PDT 2023","Fri Jun 16 18:35:45 PDT 2023","","","","157","100% (72/72)","100% (63/63)","100% (63/63)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--286776933.pdf","Ask a question about a figure in the document.","A good question refers to a figure number or page in the document.","What is the main takeaway of Figure 4?","What is the largest value in Figure 4?","What kind of graph is used on page 5?","What is the main takeaway of the second graph? (missing reference to page or figure number)","","","N/A - no numbered figures"
"3ICOHX7ENENSZRBS427O16F17XL0EH","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:48 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:48 PDT 2023","","","31N2WW6R9U2J9H8F82EF96TZ5S5F32","A1GGOZPHYU0OC0","Submitted","Tue Jun 13 18:36:59 PDT 2023","Tue Jun 13 18:42:47 PDT 2023","Fri Jun 16 18:42:47 PDT 2023","","","","348","100% (72/72)","100% (63/63)","100% (63/63)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--286776933.pdf","Ask a question about the document.","A good question can be fully answered by the information in the document and is not self-evident (not able to be verified with a quick scan).","Is 2pm on Wednesday free?","What evidence is used to support the author's conclusion in section #8?","","What is the title of subsection #4? (too easy to answer)","","","Did the Indus Valley civilization exist in 3 B.C.E.?"
"3UQ1LLR26CK26AJ2DQRL37HYPGYAL5","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:48 PDT 2023","2","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:48 PDT 2023","","","3M23Y66PO5JRA50JXOCCN8OY4916SI","A1NF6PELRKACS9","Submitted","Tue Jun 13 18:33:31 PDT 2023","Tue Jun 13 18:50:36 PDT 2023","Fri Jun 16 18:50:36 PDT 2023","","","","1025","100% (3835/3836)","100% (49/49)","100% (49/49)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--286776933.pdf","Ask a question about a table in the document.","A good question can use multiple cells, rows, columns, or tables.","Can you convert the minutes column in Table 2 to hours?","What row has the maximum value of the ""Accuracy"" column?","","What value is in the third column, fourth row? (too easy to answer)","","","What is the main takeaway of the points mentioned in the Instructional Sequence/Procedure (Req.) section of the document?"
"3UQ1LLR26CK26AJ2DQRL37HYPGYAL5","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:48 PDT 2023","2","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:48 PDT 2023","","","3KOPY89HMBEZEJUBRS50O4LRYVV3JU","AORHXBTOCXFUK","Rejected","Tue Jun 13 14:11:57 PDT 2023","Tue Jun 13 14:18:08 PDT 2023","Fri Jun 16 14:18:08 PDT 2023","","Tue Jun 13 14:20:43 PDT 2023","Low quality submissions for DocInstruct Tasks v2 batch.","371","65% (13/20)","13% (1/8)","13% (1/8)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--286776933.pdf","Ask a question about a table in the document.","A good question can use multiple cells, rows, columns, or tables.","Can you convert the minutes column in Table 2 to hours?","What row has the maximum value of the ""Accuracy"" column?","","What value is in the third column, fourth row? (too easy to answer)","","","Common Core Curriculum Standards Used ?"
"3G57RS03HJHZZILD8OIZG023R26525","3FWHJCYVLHV1ZV8ST2GPUZCRACHSRJ","Brainstorm a Task for a Document","Given a PDF and a type of task, brainstorm a new task for that document.","document, brainstorming, questions","$0.50","Tue Jun 13 14:05:48 PDT 2023","1","BatchId:5090947;OriginalHitTemplateId:928390860;","1800","259200","Tue Jun 20 14:05:48 PDT 2023","","","339ANSOTR8E9F6ICUGCZTPNTW2SIK8","AE861G0AY5RGT","Approved","Tue Jun 13 14:10:30 PDT 2023","Tue Jun 13 14:31:27 PDT 2023","Fri Jun 16 14:31:27 PDT 2023","Tue Jun 13 14:37:46 PDT 2023","","","1257","100% (4/4)","100% (4/4)","100% (4/4)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--286776933.pdf","Ask a question about the structure of the document.","A good question references parts of the document by name, number, or page, and asks about content in those parts.","What is the main takeaway from section 5?","What counterexamples are provided in paragraph 3, section #1?","","How many sections are there in the document? (too easy to answer)","What is the title of the document? (too easy to answer)","","What is the purpose of providing the section titled India facts?"